unique_id,collision_id,crash_date,crash_time,person_id,person_type,person_injury,vehicle_id,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,ped_location,ped_action,complaint,ped_role,contributing_factor_1,contributing_factor_2,person_sex,person_age_imputed,person_injury_clean
12364293,4565790,09/18/2022,17:29,81bef568-9338-40d0-9692-326ecf2803b4,OCCUPANT,Unspecified,20301829.0,89.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,89.0,UNKNOWN
11273427,4262967,12/22/2019,14:50,32c14e38-1f9f-4e9a-9e5c-d7d43f7ce42d,OCCUPANT,Unspecified,19669902.0,55.0,,,,,,,,,Registrant,,,M,55.0,UNKNOWN
9447372,3939792,06/30/2018,18:12,5c560954-d1d1-4680-8005-5ca43fa05153,OCCUPANT,Unspecified,18742721.0,38.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,38.0,UNKNOWN
10089754,4192340,08/21/2019,9:18,0d85c01d-ba42-4203-8f49-169013d7b64a,OCCUPANT,Unspecified,19061151.0,65.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F,65.0,UNKNOWN
7841337,3752938,09/18/2017,19:30,0267b31c-2e0f-4158-82a7-cd6c8437eb80,OCCUPANT,Unspecified,17950835.0,46.0,,,,,,,,,Registrant,,,F,46.0,UNKNOWN
7920636,3770631,10/16/2017,20:45,f58e2cd0-2f58-4d53-a730-b380a3d801d0,OCCUPANT,Unspecified,17989800.0,48.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,48.0,UNKNOWN
11058873,4283730,02/03/2020,12:20,2e38f2ea-7952-4b0e-9d36-4dc74bcc56c1,OCCUPANT,Unspecified,19558093.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,32.0,UNKNOWN
6860145,3643723,04/02/2017,14:17,8854a7d2-dc24-4029-b408-43e67fec0788,OCCUPANT,Unspecified,17474260.0,1.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,M,1.0,UNKNOWN
9733265,4047466,12/18/2018,14:12,c95a80f9-c0df-4e8a-97b8-7d803bd1921f,OCCUPANT,Unspecified,18884461.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,23.0,UNKNOWN
7204602,3722303,07/31/2017,19:45,53132bb8-fd4d-4eb1-82f9-c07e1aa04949,OCCUPANT,Unspecified,17639384.0,59.0,,,,,,,,,Registrant,,,F,59.0,UNKNOWN
8995649,4071690,01/20/2019,8:42,388af958-5726-46cd-833c-748dbcedb855,OCCUPANT,Unspecified,18520481.0,28.0,,,,,,,,,Registrant,,,F,28.0,UNKNOWN
12517436,4605888,02/14/2023,12:00,17bde628-c9a3-4b34-9389-2548acb13021,OCCUPANT,Unspecified,20389085.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,59.0,UNKNOWN
9075825,4090489,03/03/2019,12:59,b73b793a-fb53-4da2-b7e4-bbca14f307da,OCCUPANT,Unspecified,18560079.0,57.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,57.0,UNKNOWN
11382066,4339473,08/17/2020,21:20,46d66963-d142-4762-8b55-d26bde3f737d,OCCUPANT,Injured,19731548.0,28.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,28.0,INJURED
9160255,4096341,03/13/2019,15:00,1e6df931-c8e0-494f-9c96-1d9773e909b1,OCCUPANT,Unspecified,18601825.0,22.0,,,,,,,,,Registrant,,,M,22.0,UNKNOWN
7131992,3728389,08/08/2017,14:44,c12e6444-7761-43be-9c3e-eebb2a411cf8,OCCUPANT,Unspecified,17604374.0,73.0,,,,,,,,,Registrant,,,M,73.0,UNKNOWN
7482214,3863115,03/15/2018,14:40,d580f33e-d9b8-4eed-85c6-4f050d3bb0fd,PEDESTRIAN,Injured,,8.0,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Internal,Pedestrian,Unspecified,Unspecified,M,8.0,INJURED
11957572,4459652,09/22/2021,6:20,4276e120-a738-41ca-bb1e-d2e56ccb2e2d,OCCUPANT,Unspecified,20067506.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,45.0,UNKNOWN
11579518,4391865,02/12/2021,12:00,cfdf5d3d-f9c3-4906-9835-252df94a9a5a,OCCUPANT,Unspecified,19847076.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,25.0,UNKNOWN
8978606,4076282,02/05/2019,15:52,100c7bbc-f8cb-4a23-8f3b-1b00bdf47edc,OCCUPANT,Unspecified,18512076.0,29.0,,,,,,,,,Registrant,,,M,29.0,UNKNOWN
6946561,3673930,05/19/2017,17:51,c2f91a46-1de2-4469-83bb-79b8ce5a8927,OCCUPANT,Unspecified,17515605.0,60.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,60.0,UNKNOWN
5833404,3426781,04/25/2016,17:40,482308,OCCUPANT,Unspecified,16986488.0,51.0,Does Not Apply,Conscious,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,51.0,UNKNOWN
5961259,3438201,05/07/2016,12:40,591039,OCCUPANT,Injured,17046329.0,27.0,Not Ejected,Unknown,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,None Visible,Passenger,,,M,27.0,INJURED
7730669,3800371,11/30/2017,11:40,e07bad99-1ca7-476a-a25a-5227af0cf5cb,OCCUPANT,Unspecified,17896953.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,33.0,UNKNOWN
9733889,4010961,10/30/2018,19:30,0ab77e75-39ad-4cc2-8296-16cea8c7db36,OCCUPANT,Unspecified,18884766.0,25.0,,,,,,,,,Registrant,,,M,25.0,UNKNOWN
10053358,4184276,08/04/2019,10:10,27f25137-6b22-4d51-bb48-d39c463bd173,BICYCLIST,Injured,19042765.0,59.0,Not Ejected,Conscious,Abdomen - Pelvis,Driver,,,,Complaint of Pain or Nausea,Driver,,,M,59.0,INJURED
13170961,4761462,10/05/2024,0:45,2690a6ae-14c1-47ed-8e9b-cf1a8bb7a7c1,OCCUPANT,Unspecified,20761698.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN
9589561,3991778,09/30/2018,0:20,851a8954-06b5-44e1-8cc6-15816e32c8d5,OCCUPANT,Unspecified,18813047.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,59.0,UNKNOWN
9442611,4043834,11/21/2018,16:55,e8e065c1-d2f2-4eba-9a2c-4fb7e4aa53c0,OCCUPANT,Unspecified,18740400.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6886281,3643952,04/02/2017,9:02,2e6200fd-a91d-4ebe-89f5-95749a3e4f8d,OCCUPANT,Unspecified,17486801.0,31.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,31.0,UNKNOWN
7022383,3672645,05/18/2017,16:30,727b24ed-a30e-437a-a2fd-b71d6d12ac17,OCCUPANT,Unspecified,17552043.0,59.0,,,,,,,,,Registrant,,,M,59.0,UNKNOWN
10181360,4214273,09/29/2019,2:50,c30475a5-6057-4124-aa0a-bc91d33366af,OCCUPANT,Unspecified,19107343.0,39.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,39.0,UNKNOWN
7587507,3785722,11/07/2017,18:33,59b8701d-273d-4514-a9ed-073e9dd52da8,OCCUPANT,Unspecified,17827034.0,73.0,,,,,,,,,Registrant,,,M,73.0,UNKNOWN
11785402,4401310,03/22/2021,13:39,317aafff-c210-47b8-ab5f-87cb327d540c,OCCUPANT,Unspecified,19966454.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,46.0,UNKNOWN
13233740,4777710,12/09/2024,14:20,817fc037-6c6a-4174-9e74-1d524110b08e,OCCUPANT,Unspecified,20797512.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,34.0,UNKNOWN
6298868,3463480,06/18/2016,11:40,988369,OCCUPANT,Unspecified,17206422.0,45.0,,,,,,,,,Registrant,,,M,45.0,UNKNOWN
7870616,3799575,11/29/2017,8:45,96d6fa84-c6be-4e16-a3d9-6d654c182537,OCCUPANT,Unspecified,17965095.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
13379785,4813582,05/18/2025,17:19,42a48c41-7198-4228-8102-77f8336e1f67,OCCUPANT,Unspecified,,,,,,,,,,,Notified Person,,,,39.0,UNKNOWN
11081000,4287667,02/12/2020,14:00,97916541-8854-4fa7-8d4d-057197baec80,OCCUPANT,Unspecified,19569528.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11829993,4430509,06/16/2021,17:00,cb1e1bc0-7e66-4c56-851d-b2469baf814b,OCCUPANT,Unspecified,19992619.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN
6036082,3599707,01/11/2017,12:10,5fb29889-ce1d-403a-b44e-deb05b655214,OCCUPANT,Unspecified,17081460.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,35.0,UNKNOWN
11138260,4300625,03/14/2020,3:55,1ab4f217-4ee2-4523-8aa4-1aa87ff16fb7,OCCUPANT,Unspecified,19599837.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,23.0,UNKNOWN
7129287,3709403,07/11/2017,20:43,a7bc1942-8a17-4558-a83e-e682dde0772e,OCCUPANT,Unspecified,17603012.0,57.0,,,,,,,,,Registrant,,,F,57.0,UNKNOWN
7466746,3905104,05/18/2018,22:20,76271ee1-9dc1-4c50-bd05-0d9f376d7f8f,OCCUPANT,Unspecified,17767627.0,40.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,40.0,UNKNOWN
7563584,3885011,04/20/2018,17:30,9cefe3ca-9241-445c-9947-7d1dd048bcb3,OCCUPANT,Unspecified,17815308.0,42.0,,,,,,,,,Registrant,,,F,42.0,UNKNOWN
11953971,4458433,09/18/2021,17:22,bc468c61-1788-4a26-96f5-125c975d51b4,OCCUPANT,Unspecified,20065425.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,25.0,UNKNOWN
9194883,3935020,07/03/2018,14:45,3d6e7d46-42ca-40cd-b99e-9b061a535f05,OCCUPANT,Unspecified,18618978.0,22.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,22.0,UNKNOWN
5992865,3441307,05/10/2016,12:20,620656,OCCUPANT,Unspecified,17060985.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,59.0,UNKNOWN
12047044,4482872,12/01/2021,17:50,9a04c6ff-95b8-46fb-8212-09b2af1aae01,OCCUPANT,Unspecified,20118955.0,36.0,,,,,,,,,Registrant,,,F,36.0,UNKNOWN
7318209,3828289,01/13/2018,20:39,00ee9a1d-2878-46c4-b278-95d593e5039e,OCCUPANT,Unspecified,17694725.0,26.0,,,,,,,,,Registrant,,,M,26.0,UNKNOWN
6453661,3500735,08/15/2016,0:00,1582647,OCCUPANT,Unspecified,17279459.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,50.0,UNKNOWN
10076122,4189576,08/08/2019,12:45,a5341831-3117-44b9-a9a1-ff09ae5bcf50,OCCUPANT,Unspecified,19054272.0,58.0,,,,,,,,,Registrant,,,M,58.0,UNKNOWN
9734960,4051752,12/24/2018,20:00,df072cea-10b9-418b-beed-45f8e609e4b2,OCCUPANT,Unspecified,18885314.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6585330,3511774,09/01/2016,12:00,1812214,OCCUPANT,Unspecified,17342215.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,20.0,UNKNOWN
6889314,3642581,03/27/2017,18:05,f352bd1b-a8ea-470c-b67d-01afef1d80a3,OCCUPANT,Unspecified,17488222.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,33.0,UNKNOWN
7500497,3883907,04/19/2018,13:10,93a96160-b97d-44b8-b422-e0d3dcc45832,OCCUPANT,Unspecified,17784340.0,54.0,,,,,,,,,Registrant,,,M,54.0,UNKNOWN
5779319,3414302,04/05/2016,8:30,269772,OCCUPANT,Unspecified,16959948.0,27.0,,,,,,,,,Registrant,,,F,27.0,UNKNOWN
11127118,4310383,04/26/2020,16:17,8c670383-86ad-46f9-b50f-6caaf5125cde,OCCUPANT,Unspecified,19593774.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,28.0,UNKNOWN
6843486,3638462,03/25/2017,2:30,6b414a64-5aaf-43be-9f07-49bc3f34f940,OCCUPANT,Injured,17466162.0,46.0,Not Ejected,Conscious,Head,Driver,Lap Belt,,,Complaint of Pain,Driver,,,M,46.0,INJURED
12434201,4584014,11/23/2022,3:30,93da774b-32c3-464e-a6ea-5b5a4216bc06,OCCUPANT,Unspecified,20341708.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,47.0,UNKNOWN
11566724,4388213,01/30/2021,15:40,15e941fa-df5d-4a1f-ad51-04392ae093cc,OCCUPANT,Unspecified,19839123.0,4.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,F,4.0,UNKNOWN
9545971,3972367,08/30/2018,14:15,de291246-3720-4235-8c57-9568ea0350dd,OCCUPANT,Unspecified,18791335.0,47.0,,,,,,,,,Registrant,,,F,47.0,UNKNOWN
12618827,4630580,05/19/2023,8:35,1954a5a1-df25-4a43-940c-3f32734efb8b,OCCUPANT,Injured,20446304.0,33.0,Not Ejected,Shock,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F,33.0,INJURED
6525999,3505592,08/19/2016,0:00,1683005,OCCUPANT,Unspecified,17313951.0,8.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,8.0,UNKNOWN
6437881,3588006,12/27/2016,14:50,3197409,OCCUPANT,Unspecified,17271942.0,41.0,,,,,,,,,Registrant,,,F,41.0,UNKNOWN
11851956,4430392,06/23/2021,17:10,2fefa5c5-b13c-465d-86fd-01ea3d4003fa,OCCUPANT,Injured,20005653.0,24.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,,,,None Visible,Driver,,,M,24.0,INJURED
10214648,4221961,10/11/2019,13:57,c973e568-0114-400a-8ef3-db32c14491cf,OCCUPANT,Unspecified,19124089.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,34.0,UNKNOWN
11433102,4352825,09/29/2020,8:30,9d17ef59-d927-4e44-b1b4-058ca16457ac,OCCUPANT,Unspecified,19761252.0,51.0,,,,,,,,,Registrant,,,M,51.0,UNKNOWN
7230064,3721616,07/29/2017,23:20,2d8c3358-6fbc-401b-8c72-8992a9b2e83b,OCCUPANT,Unspecified,17651580.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
8994419,4065424,01/11/2019,16:00,2c509f48-8b2c-4252-ac83-af4e71b08cea,OCCUPANT,Unspecified,18519884.0,9.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,9.0,UNKNOWN
12825006,4685251,12/07/2023,10:15,f29d00ee-87fd-4371-863d-b64f4f2b1fc7,OCCUPANT,Unspecified,20563624.0,1.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,F,1.0,UNKNOWN
9049344,4089356,03/01/2019,18:45,79b3d70d-87f8-4ac5-b2a9-e9598b9a5b06,OCCUPANT,Unspecified,18546819.0,7.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,7.0,UNKNOWN
6518767,3517033,09/09/2016,14:20,1902268,OCCUPANT,Unspecified,17310549.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
13392581,4819801,06/11/2025,18:33,142b474f-3ff7-4bbe-9e3a-243a5aea1d69,OCCUPANT,Unspecified,20887982.0,52.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,52.0,UNKNOWN
9981101,4167832,07/10/2019,14:19,35241607-6510-4e14-bc95-12469876b830,OCCUPANT,Unspecified,19006712.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,37.0,UNKNOWN
10128489,4201549,09/06/2019,14:48,a1805046-0063-4af3-a9ae-03a67cf4d80e,PEDESTRIAN,Injured,,56.0,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Not in Roadway,None Visible,Pedestrian,Unspecified,Unspecified,M,56.0,INJURED
12878150,4698487,01/27/2024,3:24,8c236b2d-a46e-4fac-a28c-ae0c1ffe487c,OCCUPANT,Unspecified,20593864.0,,,,,,,,,,Owner,,,,39.0,UNKNOWN
10298993,4240922,11/13/2019,14:26,14aaa244-37ba-46c1-a154-fdbd7585d8f3,OCCUPANT,Unspecified,19166100.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,26.0,UNKNOWN
12781375,4673863,10/20/2023,8:18,197383fe-c9c7-412a-bc04-1d459ace805f,OCCUPANT,Unspecified,20538913.0,57.0,,,,,,,,,Registrant,,,M,57.0,UNKNOWN
11351851,4331513,07/15/2020,3:45,be8bc070-9790-4f58-9856-23ff2a05f543,OCCUPANT,Injured,19713871.0,25.0,Not Ejected,Conscious,Neck,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Complaint of Pain or Nausea,Passenger,,,F,25.0,INJURED
7117523,3711572,07/15/2017,15:15,51ec2f55-0f3f-4087-a2f5-5715d8f3ff72,OCCUPANT,Unspecified,17597358.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11399809,4344145,09/02/2020,12:56,47de68b1-d22c-42ca-b6f4-38e6969c9879,OCCUPANT,Unspecified,19741857.0,27.0,,,,,,,,,Registrant,,,M,27.0,UNKNOWN
9579922,4015901,11/06/2018,7:45,ff2241ba-ce91-46af-bfd1-24179fd68251,OCCUPANT,Unspecified,18808291.0,,,,,,,,,,Owner,,,,39.0,UNKNOWN
12096552,4493896,01/11/2022,17:00,3b7d2fa9-cb56-4d72-9cf1-35e9c6192018,OCCUPANT,Unspecified,20147817.0,74.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,74.0,UNKNOWN
9245124,3906349,05/22/2018,8:00,ef42a34c-13b7-4cdf-8b84-1804c33e60eb,OCCUPANT,Unspecified,18643513.0,36.0,,,,,,,,,Registrant,,,M,36.0,UNKNOWN
7569126,3867284,03/22/2018,14:45,3ea46ea2-bcbe-4088-984e-aa83d2d14f81,OCCUPANT,Unspecified,17818037.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,24.0,UNKNOWN
11202175,4255977,12/09/2019,13:00,b9ca01df-440f-419f-bc0d-ff55b1ee456f,OCCUPANT,Unspecified,19633821.0,58.0,,,,,,,,,Registrant,,,F,58.0,UNKNOWN
7573629,3750592,09/14/2017,17:30,8e4088b9-ebdf-409e-ab64-719fd3e2057c,BICYCLIST,Injured,17820261.0,57.0,Partially Ejected,Conscious,Hip-Upper Leg,Riding/Hanging on Outside,,,,Complaint of Pain,Driver,,,M,57.0,INJURED
11172771,3901562,05/15/2018,18:35,3ac24171-3513-4d31-a04d-88df1ba880ea,OCCUPANT,Unspecified,19618630.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
2265664,3260483,07/18/2015,16:30,1,OCCUPANT,Injured,14792320.0,37.0,,,,,,,,,,,,,37.0,INJURED
7739344,3788190,11/08/2017,14:05,2b9ce2ba-69c2-4290-899b-3d0ac22b941e,OCCUPANT,Unspecified,17901195.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
10078099,4190142,08/15/2019,19:25,ea654c1b-19c4-49aa-9539-0a0f93c25b8a,OCCUPANT,Unspecified,19055262.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Passenger,,,F,21.0,UNKNOWN
7890553,3782702,11/03/2017,17:00,8d8381d9-d011-4d3b-bd32-8223b2af6242,OCCUPANT,Unspecified,17974971.0,60.0,,,,,,,,,Registrant,,,M,60.0,UNKNOWN
12412933,4578601,11/02/2022,8:06,04af1492-ae43-4195-b702-534d6aa75678,OCCUPANT,Injured,20329715.0,37.0,Not Ejected,Conscious,Back,Driver,Unknown,,,None Visible,Driver,,,M,37.0,INJURED
6647455,3546053,10/22/2016,0:00,2416053,OCCUPANT,Unspecified,17371949.0,37.0,,,,,,,,,Registrant,,,M,37.0,UNKNOWN
6935732,3701837,06/29/2017,12:10,52def95d-9fba-42a7-9c9a-7cf16c5f9fff,OCCUPANT,Unspecified,17510417.0,55.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,55.0,UNKNOWN
7534485,3870182,03/22/2018,16:50,343bee36-7a6f-4a55-a986-3482b4efbbdf,OCCUPANT,Unspecified,17800971.0,1.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,F,1.0,UNKNOWN
12480309,4596232,01/08/2023,12:50,0d7b9c70-c23b-4f15-b31c-92a4e008185b,OCCUPANT,Unspecified,20367987.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11019877,4273189,01/14/2020,17:56,634163ef-089c-4910-922a-614e431c197d,OCCUPANT,Unspecified,19537981.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN
13373917,4814929,05/16/2025,9:51,273a4792-0733-4695-bb79-ca901ede0a7f,OCCUPANT,Unspecified,20877356.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,41.0,UNKNOWN
6412288,3503379,08/18/2016,17:00,1631767,OCCUPANT,Unspecified,17259899.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,21.0,UNKNOWN
11878505,4438349,07/14/2021,13:52,f5f2a92e-7e7d-4205-b8d6-f5c8d7256ae5,OCCUPANT,Unspecified,20021118.0,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN
12548363,4613865,03/15/2023,8:14,7efb2a22-cd55-4d41-8e66-7ee695a128b9,OCCUPANT,Unspecified,20406715.0,42.0,,,,,,,,,Registrant,,,M,42.0,UNKNOWN
5781161,3411076,04/06/2016,21:11,288619,OCCUPANT,Unspecified,16960862.0,71.0,Not Ejected,Conscious,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,71.0,UNKNOWN
10161889,4209461,09/20/2019,15:30,b985c9d9-77bf-4ac4-ba62-f65ea9d894a0,OCCUPANT,Unspecified,19097614.0,62.0,,,,,,,,,Registrant,,,M,62.0,UNKNOWN
5962573,3450910,05/21/2016,6:30,782256,OCCUPANT,Unspecified,17046940.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,35.0,UNKNOWN
13505877,4849978,10/14/2025,8:30,e68cb6be-3fde-47d5-a48c-e76780ad9bb0,OCCUPANT,Injured,20953476.0,64.0,Not Ejected,Conscious,Knee-Lower Leg Foot,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Contusion - Bruise,Passenger,,,F,64.0,INJURED
11380338,4339242,08/06/2020,17:12,e5f3302a-6c8c-431d-a45a-fa90bbc790ea,OCCUPANT,Injured,19730552.0,37.0,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,None Visible,Driver,,,F,37.0,INJURED
12197387,4522352,04/26/2022,17:12,6cb76bb7-91eb-47d9-85ba-ebf9a3553453,OCCUPANT,Unspecified,20206020.0,60.0,,,,,,,,,Registrant,,,M,60.0,UNKNOWN
13432675,4830509,07/13/2025,3:00,f39903c0-9469-4ae7-a956-fcabb6941c5a,OCCUPANT,Unspecified,20911349.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,26.0,UNKNOWN
11100785,4287494,02/12/2020,12:55,f8827d0f-5fd1-47cd-ae50-e9ee02f37f60,OCCUPANT,Unspecified,19579885.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,37.0,UNKNOWN
6326708,3474050,07/02/2016,1:05,1134358,OCCUPANT,Unspecified,17219454.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN
6410554,3576404,12/08/2016,17:05,2983421,OCCUPANT,Injured,17259077.0,85.0,Not Ejected,Shock,Unknown,Driver,Air Bag Deployed/Lap Belt/Harness,,,None Visible,Driver,,,M,85.0,INJURED
6039071,3595477,01/09/2017,18:30,283c0b26-b16d-46f4-8959-429a586d19ba,OCCUPANT,Unspecified,17082916.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,33.0,UNKNOWN
12754651,4666925,09/25/2023,17:45,f323ae3b-41f5-43d6-82aa-98f0ba23d560,OCCUPANT,Unspecified,20523774.0,30.0,,,,,,,,,Registrant,,,M,30.0,UNKNOWN
